"","analysisId","nctId","pValue","statisticalMethod","studyType","EARLY_PHASE1","PHASE1","PHASE2","PHASE3","PHASE4","outcomeTitle","outcomeType","groupDescription","conditionIds","briefTitle","has_less_than","N","model","I","R","C","JAB"
"64","04258de1293191c732a3470bf3a2e90b","NCT02528253",0.0179,"Logistic regression","INTERVENTIONAL",0,0,0,1,0,"Percentage of Participants Achieving RMDQ Reduction of >=30%, >=50%, >=70% and >=90% From Baseline at Weeks 2, 4, 8, 16, 24, 32, 40, 48 and 56: Mixed Baseline Observation Carried Forward (BOCF)/Last Observation Carried Forward (LOCF)","SECONDARY","Week 48, \>=70%: OR and 95% CI estimated from logistic regression model. Logistic regression model included baseline RMDQ, baseline average LBPI and treatment.","D001416; D017116","A Phase 3 Study of Tanezumab for Chronic Low Back Pain",FALSE,1010,"logistic_regression",NA,NA,NA,1.93222696415266
"65","043ae49a7a7bddf150f9e7586dc12745","NCT00767806",0.019,"ANOVA","INTERVENTIONAL",0,0,0,1,0,"Change From Baseline to 12 Week Endpoint in Total Protein","SECONDARY","Tested was the null hypothesis that there is no difference between placebo and duloxetine groups in change of total protein during 12 weeks of treatment.","D001416; D017116","A Study for Patient With Chronic Low Back Pain",FALSE,384,"anova",2,NA,NA,1.26077541508344
"66","044fa2b56e66a2186ab4d6895da01aea","NCT02697773",0.0335,"Logistic regression","INTERVENTIONAL",0,0,0,1,0,"Number of Participants Who Withdrew Due to Lack of Efficacy","SECONDARY","Odds ratio and 95%CI estimated from logistic regression model. Logistic regression model included baseline WOMAC pain subscale, baseline diary average pain, and classification variables index joint, highest Kellgren-Lawrence grade and treatment.","D010003; D020370; D015207","Efficacy and Safety of a Subcutaneous Tanezumab Titration Dosing Regimen in Subjects With Moderate to Severe Osteoarthritis of the Hip or Knee",FALSE,465,"logistic_regression",NA,NA,NA,2.26111427448128
"67","0454cf5700d29df86d53d096ee8e4e28","NCT03035916",0.045,"Two-sample t-test","INTERVENTIONAL",0,0,0,0,0,"Anesthesia Recovery: Number of Participants With Prolonged Hospitalization","SECONDARY",NA,NA,"Transversus Abdominis Plane Block on Stress Response",FALSE,59,"t-test",NA,NA,NA,1.06556506237742
"68","0489d1d467c34040c9037ec4c2a56309","NCT04302545",0.021,"Linear regression","INTERVENTIONAL",0,0,0,0,0,"Composite Micturition Problems During Hospital Stay","SECONDARY",NA,"D014947","Cystoinflation to Prevent Bladder Injury in Obstetrics and Gynaecology Surgery",FALSE,207,"linear_regression",NA,NA,NA,1.01595583273406
"69","049c999281ddef2e130a7a21da4170a7","NCT01640197",0.05,"ANOVA","INTERVENTIONAL",0,1,0,0,0,"Chronic Modulation of Cerebral Blood Flow","PRIMARY",NA,NA,"Chronic Resveratrol Supplementation in Healthy Humans",FALSE,46,"anova",2,NA,NA,1.03597838019194
"70","049d36f354765e828f7ac0bfbbf77468","NCT01098747",0.044,"ANOVA","INTERVENTIONAL",0,0,0,1,0,"Sum of Pain Relief Rating and Pain Intensity Difference (PRID)","SECONDARY","7 hours: Treatment difference \[Ibuprofen sodium - Ibuprofen (Advil + Motrin IB)\] and corresponding 95% CI were calculated based on LS means from the ANOVA model.","D014098","Study Evaluating A Novel Ibuprofen Formulation In The Treatment Of Dental Pain",FALSE,268,"anova",2,NA,NA,2.17011639212768
"71","049ee5f84f396876d120d53055cffe1b","NCT00951912",0.05,"ANOVA","INTERVENTIONAL",0,0,0,0,0,"Total Energy Intake at Follow-up","SECONDARY",NA,"D003924","The Effects of Soy Isoflavones to Improve the Metabolism of Glucose and Lipids",TRUE,97,"anova",2,NA,NA,1.47171356596352
"72","04b202f20a750323d975dbfff90e2688","NCT04876482",0.05,"Linear regression","INTERVENTIONAL",0,0,0,0,0,"Tongue Elevation Muscle Strength","PRIMARY","We hypothesized that the improvements in the tongue elevation muscle strength would be more in patients who underwent TORS combined with OPR than in those who underwent only TORS and those who received conservative treatment (controls).","D001049; D012891; D020181","Myofunctional Training for Obstructive Sleep Apnea Patients After Transoral Robotic Surgery",TRUE,74,"linear_regression",NA,NA,NA,1.2933799900503
"73","04bf997f5f564387600960f4150c120c","NCT01945034",0.04,"ANOVA","INTERVENTIONAL",0,0,0,1,0,"Change From Baseline in Ankle Pain at Rest and Upon Weight Bearing (PID NRS) at Pre-specified Time Points","SECONDARY","At Rest Day 4 Mid-day: The ANOVA model was used which contains treatment, baseline categorical pain severity rating, pooled site block, and baseline pain intensity at rest terms.","D013180; D016512","5% Topical Ibuprofen (IBU) for Ankle Sprain",FALSE,152,"anova",2,NA,NA,1.51720918816802
"74","04c3a528cded1bfde0fe42bc5556d467","NCT03645954",0.05,"Two-sample t-test","INTERVENTIONAL",0,0,0,0,0,"Postoperative Pain Intensity and Pain Control","PRIMARY",NA,NA,"Femoral Triangle and Adductor Canal Blocks Versus Femoral Nerve Block for Total Knee Arthroplasty",FALSE,77,"t-test",NA,NA,NA,1.31800316623017
"75","04d3639459d3d4494cfd9e25b0037f80","NCT02912650",0.018,"ANOVA","INTERVENTIONAL",0,0,0,1,0,"Pain Relief Rating (PRR) Score","OTHER_PRE_SPECIFIED","8 hour: Treatment difference and 95% CI were based on LS Mean from ANOVA with treatment, gender and baseline categorical PSR.","D010149","A Safety And Efficacy Study of Ibuprofen 250 mg / Acetaminophen 500 mg In The Treatment Of Post-Surgical Dental Pain",FALSE,347,"anova",2,NA,NA,1.14413791910448
"76","04e3ec56c1f146b4bef6233c150a0c95","NCT04427501",0.034,"Logistic regression","INTERVENTIONAL",0,0,1,1,0,"Phase 2: Percentage of Participants Demonstrating Symptom Resolution","SECONDARY",NA,"D000086382","A Study of LY3819253 (LY-CoV555) and LY3832479 (LY-CoV016) in Participants With Mild to Moderate COVID-19 Illness",FALSE,253,"logistic_regression",NA,NA,NA,1.69592035150336
"77","04f12f40d697f230c771ed57f2337d4d","NCT04716010",0.05,"Linear regression","INTERVENTIONAL",0,0,0,0,0,"Percentage of Participants Who Support Health Warning Label","OTHER_PRE_SPECIFIED",NA,"D003110; D012004","Developing and Evaluating Product Messaging",FALSE,1750,"linear_regression",NA,NA,NA,6.13526752012651
"78","04f8529e63a017fda3a52d14db4d11d2","NCT00023595",0.009,"Mann-Whitney","INTERVENTIONAL",0,0,0,1,0,"H01: KCCQ Symptom Stability","SECONDARY",NA,"D006333; D002318; D006331; D003327","Comparison of Surgical and Medical Treatment for Congestive Heart Failure and Coronary Artery Disease",FALSE,1194,"mann_whitney",NA,NA,NA,1.14336521708696
"79","050a49aac7b67356e1c1bf6ecc2acb27","NCT00270998",0.048,"Logistic regression","INTERVENTIONAL",0,0,0,1,0,"No Bothersome Stress Incontinence Symptoms at 3 Months","PRIMARY",NA,"D014549; D004775; D014550","ATLAS: Ambulatory Treatments for Leakage Associated With Stress",FALSE,299,"logistic_regression",NA,NA,NA,2.46395374770415
"80","0563369005452307ab6b60228d5ca777","NCT02980276",0.02,"Logistic regression","INTERVENTIONAL",0,0,0,1,0,"Birth Weight >4000g","SECONDARY",NA,"D016640; D003920","RCT Metformin for Reduction of Gestational Diabetes Mellitus Effects",FALSE,524,"logistic_regression",NA,NA,NA,1.53720010503454
"81","05655271e137f3dec569ed8ba703827b","NCT00046475",0.026,"ANOVA","INTERVENTIONAL",0,0,0,0,1,"Change From Baseline in The OHSA Items 2 Through 6 Scores","SECONDARY","Analysis of Item 5","D007024; D007022","A Study for Patients With Neurogenic Orthostatic Hypotension",FALSE,206,"anova",2,NA,NA,1.21891099786522
"82","05698f2e0d768002b054750a645eb837","NCT00452426",0.028,"ANOVA","INTERVENTIONAL",0,0,0,1,0,"Area Under the Curve for Oxygen Desaturation (AUCDesat)","PRIMARY",NA,NA,"Safety and Effectiveness of a Computer-Assisted Personalized Sedation (CAPS) Device for Propofol Delivery During Endoscopy",FALSE,977,"anova",2,NA,NA,2.80297255014578
"83","058602444455053356157c18991fed94","NCT01899144",0.0488,"ANOVA","INTERVENTIONAL",0,0,1,0,0,"Baseline-Adjusted Area-Under-The- Forced Expiratory Volume In 1 Second (FEV1) Versus Time Curve Over 6 Hours Post-Dose (FEV1 AUC0-6)","SECONDARY","Pre-specified, exploratory analysis","D001249","Efficacy and Safety Comparison of Albuterol Spiromax® and ProAir® Hydrofluoroalkane (HFA) in Pediatric Patients",FALSE,118,"anova",2,NA,NA,1.58515559040288
"84","05870cbc4e509cba6181955bc11e9514","NCT01225822",0.0401,"Logistic regression","INTERVENTIONAL",0,0,1,0,0,"Number of Participants With Venous Thromboembolic (VTE) Events","PRIMARY","BIBR 1048 150 mg bid vs. Enoxaparin 40 mg qd comparison. Secondary analysis, active control used as reference. The statistical model was a logistic regression which included treatment and centre.","D013923; D054556","BIBR 1048 Dose Range Finding Study in Prevention of Venous Thromboembolism in Patients With Primary Elective Total Hip or Knee Replacement Surgery",FALSE,757,"logistic_regression",NA,NA,NA,3.35563333179277
"85","058f21caa95b79fe74f64bae6fbaf63d","NCT02323204",0.0286,"Two-sample t-test","INTERVENTIONAL",0,0,0,0,0,"Conduct Problems (SDQ Subscale) Through the First and Last Survey Administered Post-Baseline","PRIMARY","A Generalized Linear Mixed Model (GLMM) with log link and gamma distribution was fit to five imputed data sets. Obtained estimates and standard errors were adjusted accordingly.

A comparison of intervention efficacy was made through the intervention-time interaction effect included in the model. Statistical significance of the interaction effect is indicative of a difference in effect between interventions over time.","D014947; D000067073","PCORI-1306-02918 Evaluation of Parent-based Programs to Support Children After Traumatic Injury",FALSE,247,"t-test",NA,NA,NA,1.44575010033605
"86","05906de31abd4838716b36933141bac5","NCT05170841",0.042,"Two-sample t-test","INTERVENTIONAL",0,0,0,0,1,"Total Pain Relief (TOTPAR) at 48h After the First Dose - Multiple Dose Phase - Dexketoprofen/Tramadol vs Tramadol","SECONDARY",NA,"D001416; D017116","Study Evaluating Dexketoprofen Trometamol/Tramadol Hydrochloride Analgesic Efficacy in Acute Low Back Pain",FALSE,499,"t-test",NA,NA,NA,2.83727600960804
"87","059c1d6603af4a79bf8be32e03503758","NCT03480022",0.049,"Mann-Whitney","INTERVENTIONAL",0,0,0,1,0,"10% Body Weight Loss From Baseline","SECONDARY",NA,"D011085; D011236; D013577; D001835","Liraglutide 3mg (Saxenda) on Weight, Body Composition, Hormonal and Metabolic Parameters in Obese Women With PCOS",TRUE,67,"mann_whitney",NA,NA,NA,1.21359894006401
"88","05ab6f367ed2083eda56d77abeced196","NCT00456092",0.028,"ANOVA","INTERVENTIONAL",0,0,1,0,0,"Change From Baseline in the Functional Assessment of Chronic Illness Therapy for Fatigue (FACIT-F) at Week 12","SECONDARY",NA,"D001168; D015535","Phase II Study of Apremilast (CC-10004) in Adults With in Psoriatic Arthritis",FALSE,131,"anova",2,NA,NA,1.04288685455502
"89","05b37d9d1bb2f19a17a5def88184effc","NCT02814565",0.0262,"Mann-Whitney","INTERVENTIONAL",0,0,0,1,0,"Percentage of Participants With Physician's Clinical Global Assessment on Days 7 and 15 of Treatment","SECONDARY","Day 15. The 2-sample Wilcoxon sum rank test was used to test a null hypothesis of no difference between the treatment groups against a two-sided alternative hypothesis at the 0.05 level of significance.","D013035; D001416; D019547; D017116","Cyclobenzaprine HCl Extended Release 15 mg Versus Placebo in Treatment of Cervical and/or Lower Back Pain Due to Muscle Spasms of Local Origin",FALSE,180,"mann_whitney",NA,NA,NA,1.14892049429464
"90","05b71b4ec752cf12f39185cf46323a58","NCT04283994",0.023,"Linear regression","INTERVENTIONAL",0,0,0,0,0,"EHR Documentation of Goals of Care Discussions","PRIMARY","A total sample size of 600 (200 per arm) would give 80% power to detect a difference in proportions of 0.16 for each of the 3 pairwise comparisons assuming an overall 0.5 significance threshold, a Bonferroni adjustment for the 3 comparisons, and variance based on a proportion of 0.54.","D009369; D009362; D008175; D008103; D008171; D029424; D017563; D051437; D007676; D006333; D014652; D016491; D058729; D002908","Project to Improve Communication About Serious Illness--Hospital Study: Comparative Effectiveness Trial (Trial 2)",FALSE,414,"linear_regression",NA,NA,NA,1.54484346303315
"91","05baebe0fb52353f03ad4d6572b62a63","NCT05302414",0.05,"Kruskal-Wallis","INTERVENTIONAL",0,0,0,0,0,"Knowledge of Teamwork Assessment","PRIMARY","For follow-up test at the 16 weeks.",NA,"The Learning Outcome of Resuscitation Teamwork Training in Postgraduate Year Doctors and Nurses",FALSE,64,"kruskal_wallis",2,NA,NA,1.20770700959599
"92","05bbf20a4308fdde29bb7a225a39b604","NCT01638000",0.009,"Logistic regression","INTERVENTIONAL",0,0,0,1,0,"Percentage of Participants With Improvement of Treatment Satisfaction Questionnaire - Likert Scale: ≥1, ≥2, ≥3, ≥4, ≥5, and 6-point Improvement From Baseline to Week 12","SECONDARY","Week 12 (≥1 point improvement) Odds Rato vs. Mirabegron","D053201; D014570; D001745","A Study to Evaluate the Efficacy and Safety of Mirabegron Compared to Solifenacin in Patients With Overactive Bladder Who Were Previously Treated With Another Medicine But Were Not Satisfied With That Treatment.",FALSE,1747,"logistic_regression",NA,NA,NA,1.381772317663
"93","05c05c3640766261d6ef65f2d8f0b47b","NCT01522755",0.05,"Two-sample t-test","OBSERVATIONAL",0,0,0,0,0,"Impedance Measurements During and Post Implant of the CapsureFix MRI Lead Model 5086","PRIMARY",NA,"D001919","Predictive Factors of a Successful Implant of the CapsureFix MRI Model 5086",TRUE,409,"t-test",NA,NA,NA,2.97672685958764
"94","05dd05787534b7bbcc5169a24f9b71e0","NCT02267538",0.05,"Logistic regression","INTERVENTIONAL",0,0,0,0,1,"Incidence of Non-delirium Complications After Surgery","SECONDARY",NA,"D003693; D011183","Dexmedetomidine and Delirium in Patients After Cardiac Surgery",FALSE,285,"logistic_regression",NA,NA,NA,2.48992995915375
"95","05e52cb6ea1ef3b9b8ae5515fd783e57","NCT02900378",0.0301,"Mann-Whitney","INTERVENTIONAL",0,0,0,1,0,"Change From Baseline in Mean Daily Light Non-sedentary Daytime Physical Activity","SECONDARY","Change from BL at Week 4","D006333","randOmized stUdy Using acceleromeTry to Compare Sacubitril/valsarTan and Enalapril in Patients With Heart Failure",FALSE,604,"mann_whitney",NA,NA,NA,2.34877718818499
"96","05ee280debc594fde8fb2abc13c80604","NCT05194956",0.0439,"ANOVA","INTERVENTIONAL",0,0,0,0,0,"Relative Speed of Impression","SECONDARY",NA,NA,"Orthodontic Patient Experience of Intraoral Scans Versus Alginate Impressions",FALSE,84,"anova",2,NA,NA,1.23290794063991
"97","05ff534033e7e1f9c4474050ea3d1fb0","NCT01236053",0.0138,"Conditional logistic regression","OBSERVATIONAL",0,0,0,0,0,"Number of Pancreatic Cancer Cases and Matched Controls With the Indicated Exposure to Gabapentin","PRIMARY",NA,"D010190; D001749; D002292; D001005; D007680; D013274; D010386; D009423; D010412; D010195; D050500; D009437","Cancer in Patients With Gabapentin (GPRD)",FALSE,20382,"logistic_regression",NA,NA,NA,6.88659951043447
"98","060189ea41389cef044e2459e7c8b6ee","NCT02858713",0.047,"Linear regression","INTERVENTIONAL",0,0,0,0,1,"Lattice-System Physician's Global Assessment (LS-PGA)","SECONDARY","LS-PGA: Change from baseline to week 4","D011565","Adherence in Topical Treatment of Psoriasis",FALSE,134,"linear_regression",NA,NA,NA,1.63386316143171
"99","0633eb96e75d684e02e9e8ce4181902b","NCT00453999",0.05,"Mann-Whitney","INTERVENTIONAL",0,0,1,0,0,"Change From Baseline in Scores of Symptoms of Influenza","SECONDARY","Fatigue: change from Baseline at Days 2, 3, 4, 5, 10, 14","D007251","Evaluation of Efficacy and Safety of Peramivir in Adults With Acute Serious or Potentially Life-threatening Influenza",FALSE,122,"mann_whitney",NA,NA,NA,1.64382327798156
"100","063432339262c1944e1d8cd203b24a79","NCT04332614",0.0248,"Logistic regression","OBSERVATIONAL",0,0,0,0,0,"Email Opened: Control vs. Less-is-better vs. Social Proof vs. Endowment","PRIMARY",NA,NA,"Email Campaign to Increase Uptake of myGeisinger",FALSE,8501,"logistic_regression",NA,NA,NA,7.42881999000529
"101","063818a1251f8fcc1adf50eb2e8e7f23","NCT03855189",0.04,"ANOVA","INTERVENTIONAL",0,0,0,1,0,"Response To Therapy At Day 8 (Participant-Evaluated)","SECONDARY","Pairwise treatment comparison based on t-test from an analysis of variance (ANOVA).","D012220; D065631; D006255","Safety and Efficacy of Mometasone Furoate (SCH 032088) vs Beclomethasone Dipropionate or Placebo in Seasonal Allergic Rhinitis (C93-013)",FALSE,223,"anova",2,NA,NA,1.82960616278853
"102","0655ca5f7ac30058030ebd08501aa65e","NCT04716010",0.05,"Linear regression","INTERVENTIONAL",0,0,0,0,0,"Cognitive Elaboration (Environment)","SECONDARY",NA,"D003110; D012004","Developing and Evaluating Product Messaging",FALSE,1754,"linear_regression",NA,NA,NA,6.14225987828851
"103","065673c665ffad05acf29fe2559c8015","NCT02312154",0.05,"Mann-Whitney","INTERVENTIONAL",0,0,0,0,1,"Erythema Index","PRIMARY","The change in each of the biophysical parameters was calculated as the pretreatment value minus the posttreatment value for each visit, and these pre- vs posttreatment changes were used in the statistical analysis to minimize the intraindividual variation between the two cheeks. The Wilcoxon rank-sum test was performed to compare the week-by-week changes in parameters of the right and left cheeks (i.e., treated vs untreated).",NA,"Changing in Skin Physiology After Microdroplet Placement of Stabilized Hyaluronic Acid in Aging Faces",TRUE,48,"mann_whitney",NA,NA,NA,1.05642048349345
"104","065f7917ad2c58403157b5f1551a6ac0","NCT05919082",0.0438,"Logistic regression","INTERVENTIONAL",0,0,0,1,0,"Percentage of Participants With Physician's Global Assessment of Disease Severity (PGA) Score of 0 (Clear) or 1 (Almost Clear) at Day 29, With at Least a 2-point Reduction From Baseline","PRIMARY",NA,"D011565","A Study to Investigate Efficacy and Safety With LEO 90100 Compared With Daivobet® Ointment in Adult Chinese Subjects With Stable Plaque Psoriasis",FALSE,604,"logistic_regression",NA,NA,NA,3.23175074037193
